1.461461461461461511e+02 2.010635520927658848e-03 2.635017734636437101e-03
1.471471471471471659e+02 2.022938906675099749e-03 2.661981990538397295e-03
1.471471471471471659e+02 2.023153671694546962e-03 2.662336803609912945e-03
1.471471471471471659e+02 2.023368436713994609e-03 2.662691616681426426e-03
1.471471471471471659e+02 2.023583201733441389e-03 2.663046429752942510e-03
1.481481481481481524e+02 2.035896324262778667e-03 2.690004535587322068e-03
1.481481481481481524e+02 2.036108445294050346e-03 2.690355940817764149e-03
1.481481481481481524e+02 2.036320566325321591e-03 2.690707346048205363e-03
1.491491491491491672e+02 2.048644436203880381e-03 2.717660605844566136e-03
1.491491491491491672e+02 2.048853633742168338e-03 2.718008562796167798e-03
1.491491491491491672e+02 2.049062831280456728e-03 2.718356519747769460e-03
1.491491491491491672e+02 2.049272028818745553e-03 2.718704476699370688e-03
1.501501501501501536e+02 2.061602145074674115e-03 2.745647341708937986e-03
1.501501501501501536e+02 2.061808144277004016e-03 2.745991810222396697e-03
1.501501501501501536e+02 2.062014143479333483e-03 2.746336278735856274e-03
1.501501501501501536e+02 2.062220142681663385e-03 2.746680747249313683e-03
1.511511511511511685e+02 2.074554708935095679e-03 2.773611080184438561e-03
1.511511511511511685e+02 2.074757239620323573e-03 2.773952020378916972e-03
1.511511511511511685e+02 2.074959770305550601e-03 2.774292960573395382e-03
1.521521521521521549e+02 2.087300784816850229e-03 2.801212195687821389e-03
1.521521521521521549e+02 2.087499581465661683e-03 2.801549567960946903e-03
1.521521521521521549e+02 2.087698378114474437e-03 2.801886940234072851e-03
1.521521521521521549e+02 2.087897174763285891e-03 2.802224312507198365e-03
1.531531531531531698e+02 2.100239489181274753e-03 2.829126791155921975e-03
1.531531531531531698e+02 2.100434290936190919e-03 2.829460556183787615e-03
1.531531531531531698e+02 2.100629092691107518e-03 2.829794321211653689e-03
1.531531531531531698e+02 2.100823894446023684e-03 2.830128086239519329e-03
1.541541541541541562e+02 2.113165889540440621e-03 2.857011681716560385e-03
1.541541541541541562e+02 2.113356440205812602e-03 2.857341800453724358e-03
1.541541541541541562e+02 2.113546990871184583e-03 2.857671919190888331e-03
1.551551551551551711e+02 2.125891610638938264e-03 2.884538193467992787e-03
1.551551551551551711e+02 2.126077658680949282e-03 2.884864627147477184e-03
1.551551551551551711e+02 2.126263706722958564e-03 2.885191060826961147e-03
1.551551551551551711e+02 2.126449754764969148e-03 2.885517494506446845e-03
1.561561561561561575e+02 2.138791245432046344e-03 2.912360681548560766e-03
1.561561561561561575e+02 2.138972543978708701e-03 2.912683391681855031e-03
1.561561561561561575e+02 2.139153842525373227e-03 2.913006101815148428e-03
1.561561561561561575e+02 2.139335141072035151e-03 2.913328811948441392e-03
1.571571571571571724e+02 2.151672060557776982e-03 2.940146795631260780e-03
1.571571571571571724e+02 2.151848367398938137e-03 2.940465744008316940e-03
1.571571571571571724e+02 2.152024674240099293e-03 2.940784692385372233e-03
1.571571571571571724e+02 2.152200981081261750e-03 2.941103640762427526e-03
1.581581581581581588e+02 2.164531947908819066e-03 2.967894308581691884e-03
1.581581581581581588e+02 2.164703025496155994e-03 2.968209457270927151e-03
1.581581581581581588e+02 2.164874103083495524e-03 2.968524605960163720e-03
1.591591591591591737e+02 2.177203258520147948e-03 2.995289686372596717e-03
1.591591591591591737e+02 2.177368873967171041e-03 2.995600997720894790e-03
1.591591591591591737e+02 2.177534489414194568e-03 2.995912309069194597e-03
1.591591591591591737e+02 2.177700104861218094e-03 2.996223620417493971e-03
1.601601601601601601e+02 2.190020954474116051e-03 3.022957208905338068e-03
1.601601601601601601e+02 2.190180879555780110e-03 3.023264645539313743e-03
1.601601601601601601e+02 2.190340804637442868e-03 3.023572082173290720e-03
1.601601601601601601e+02 2.190500729719108228e-03 3.023879518807267262e-03
1.611611611611611750e+02 2.202811974841216696e-03 3.050579784827123307e-03
1.611611611611611750e+02 2.202965985848301736e-03 3.050883310130213504e-03
1.611611611611611750e+02 2.203119996855387643e-03 3.051186835433305437e-03
1.621621621621621898e+02 2.215426294642876010e-03 3.077856585217816389e-03
1.621621621621621898e+02 2.215574172018187123e-03 3.078156164522219927e-03
1.621621621621621898e+02 2.215722049393499104e-03 3.078455743826622164e-03
1.621621621621621898e+02 2.215869926768810651e-03 3.078755323131025703e-03
1.631631631631631763e+02 2.228163899998947782e-03 3.105389634111477368e-03
1.631631631631631763e+02 2.228305428281431022e-03 3.105685234881230741e-03
1.631631631631631763e+02 2.228446956563914696e-03 3.105980835650985847e-03
1.631631631631631763e+02 2.228588484846397502e-03 3.106276436420741822e-03
1.641641641641641911e+02 2.240868723620874185e-03 3.132874325073259879e-03
1.641641641641641911e+02 2.241003691445616567e-03 3.133165916904248529e-03
1.641641641641641911e+02 2.241138659270359382e-03 3.133457508735238047e-03
1.641641641641641911e+02 2.241273627095103065e-03 3.133749100566225829e-03
1.651651651651651775e+02 2.253538774765452123e-03 3.160309611080894688e-03
1.651651651651651775e+02 2.253666974863684658e-03 3.160597165700841735e-03
1.651651651651651775e+02 2.253795174961917194e-03 3.160884720320789217e-03
1.651651651651651775e+02 2.253923375060149295e-03 3.161172274940737565e-03
1.661661661661661924e+02 2.266172128227751225e-03 3.187694479221597765e-03
1.661661661661661924e+02 2.266293357426844585e-03 3.187977970490072678e-03
1.661661661661661924e+02 2.266414586625938813e-03 3.188261461758547157e-03
1.671671671671671788e+02 2.278652865117638919e-03 3.214748546783653856e-03
1.671671671671671788e+02 2.278766924341107340e-03 3.215027950692066379e-03
1.671671671671671788e+02 2.278880983564577061e-03 3.215307354600478902e-03
1.671671671671671788e+02 2.278995042788045482e-03 3.215586758508892726e-03
1.681681681681681937e+02 2.291214674709633400e-03 3.242033786126888480e-03
1.681681681681681937e+02 2.291321368977132077e-03 3.242309080798491672e-03
1.681681681681681937e+02 2.291428063244630754e-03 3.242584375470096598e-03
1.681681681681681937e+02 2.291534757512130299e-03 3.242859670141701092e-03
1.691691691691691801e+02 2.303734595118374275e-03 3.269265793266648915e-03
1.691691691691691801e+02 2.303833733545700667e-03 3.269536958956541749e-03
1.691691691691691801e+02 2.303932871973027492e-03 3.269808124646434149e-03
1.691691691691691801e+02 2.304032010400353016e-03 3.270079290336326550e-03
1.701701701701701950e+02 2.316210959195869837e-03 3.296443689596253827e-03
1.701701701701701950e+02 2.316302354994962797e-03 3.296710708691374687e-03
1.701701701701701950e+02 2.316393750794054889e-03 3.296977727786495112e-03
1.701701701701701950e+02 2.316485146593148282e-03 3.297244746881615972e-03
1.711711711711711814e+02 2.328642165332394168e-03 3.323566630618501449e-03
1.711711711711711814e+02 2.328725635811334811e-03 3.323829487637630729e-03
1.711711711711711814e+02 2.328809106290275453e-03 3.324092344656761743e-03
1.721721721721721963e+02 2.340951310893483669e-03 3.350375124351908165e-03
1.721721721721721963e+02 2.341026677456494072e-03 3.350633805945674778e-03
1.721721721721721963e+02 2.341102044019504908e-03 3.350892487539439222e-03
1.721721721721721963e+02 2.341177410582515744e-03 3.351151169133203666e-03
1.731731731731731827e+02 2.353295936887538943e-03 3.377389944348674084e-03
1.731731731731731827e+02 2.353363025034984745e-03 3.377644439299541581e-03
1.731731731731731827e+02 2.353430113182430547e-03 3.377898934250409078e-03
1.731731731731731827e+02 2.353497201329876783e-03 3.378153429201276575e-03
1.741741741741741976e+02 2.365591163744564136e-03 3.404347489289078280e-03
1.741741741741741976e+02 2.365649803072951939e-03 3.404597788511359597e-03
1.741741741741741976e+02 2.365708442401339307e-03 3.404848087733641348e-03
1.741741741741741976e+02 2.365767081729727543e-03 3.405098386955922665e-03
1.751751751751751840e+02 2.377835647911773730e-03 3.431247048982020813e-03
1.751751751751751840e+02 2.377885672113751528e-03 3.431493145521868730e-03
1.751751751751751840e+02 2.377935696315729760e-03 3.431739242061717082e-03
1.751751751751751840e+02 2.377985720517707992e-03 3.431985338601565867e-03
1.761761761761761989e+02 2.390028111374651893e-03 3.458087947345882610e-03
1.761761761761761989e+02 2.390069358239010813e-03 3.458329836381295389e-03
1.761761761761761989e+02 2.390110605103368431e-03 3.458571725416704698e-03
1.761761761761761989e+02 2.390151851967728218e-03 3.458813614452116610e-03
